Order No,Time from Pickup to Arrival
Order_No_5686,6773865.367171346
Order_No_6966,4848030.335032681
Order_No_13009,3678716.694889496
Order_No_770,4034893.3071634443
Order_No_23504,4009503.397807552
Order_No_14301,5936100.413746504
Order_No_26942,4073566.095646144
Order_No_22205,5526617.4775986215
Order_No_3629,3518099.2726093
Order_No_23450,4412286.353393815
Order_No_1268,5200579.948039944
Order_No_14502,6315667.193283142
Order_No_3136,4046915.5457675597
Order_No_12108,5876721.537574342
Order_No_25796,6735397.239721864
Order_No_16274,5702492.496547722
Order_No_27499,5324477.575621893
Order_No_5432,5448141.744915814
Order_No_2143,3633563.978145542
Order_No_25873,4345493.1648482755
Order_No_13604,4568289.658993595
Order_No_21971,4693378.39751226
Order_No_11206,6004423.220482325
Order_No_7944,5673931.260292199
Order_No_14326,4830881.362730019
Order_No_1100,4246965.140451961
Order_No_20630,4948685.049986228
Order_No_3109,4876042.44675175
Order_No_28199,5527756.170603981
Order_No_19341,7288824.94948743
Order_No_13231,5194514.119601712
Order_No_13341,4471914.2781324675
Order_No_24193,5867339.321177067
Order_No_7284,4040342.3100466514
Order_No_26441,5226885.859599243
Order_No_18058,5915185.90593131
Order_No_1684,4518463.696509913
Order_No_414,6444827.126718092
Order_No_17739,4879054.767629026
Order_No_11796,3781094.566350551
Order_No_4240,5082210.962299464
Order_No_23926,5073192.178972507
Order_No_4195,5549024.1615384035
Order_No_11988,5730588.791392031
Order_No_25430,3763106.0497657573
Order_No_3763,4526309.387145269
Order_No_19577,4917330.909228351
Order_No_13337,5916246.096263648
Order_No_1167,4621180.74187471
Order_No_16676,3837843.9952575956
Order_No_26200,5800243.98270689
Order_No_1519,5246555.028227481
Order_No_20221,5539367.540307647
Order_No_7696,5683746.73581643
Order_No_24669,4175797.610243294
Order_No_18914,2994661.4899027944
Order_No_11289,5067448.738862133
Order_No_18487,3523784.224678914
Order_No_17399,5701085.82726514
Order_No_20515,4883017.300903853
Order_No_23900,5622725.0005855365
Order_No_17795,6162950.566970785
Order_No_10149,4214831.669703005
Order_No_22247,3933320.4307113625
Order_No_5061,3912690.5573717896
Order_No_6370,4151320.6976590552
Order_No_17796,4613650.174876924
Order_No_4016,4621159.291962421
Order_No_27554,5381715.001848869
Order_No_24468,4243578.307280285
Order_No_3710,5461368.254694225
Order_No_11037,5493169.998285335
Order_No_19901,6483375.0156136565
Order_No_22670,5130830.731867521
Order_No_6360,4211824.38610759
Order_No_26780,4531610.177214569
Order_No_11696,4164954.9616587586
Order_No_2840,3880521.95049141
Order_No_4235,5654860.094411195
Order_No_14866,4256258.363136182
Order_No_15410,6413302.561904685
Order_No_19076,5497452.84180201
Order_No_22280,3711233.7656191783
Order_No_23510,4443217.620735053
Order_No_26925,4187599.3921049545
Order_No_9973,4933425.7018222865
Order_No_11073,5854230.439292613
Order_No_26380,3285853.9765489465
Order_No_3706,5262443.754732878
Order_No_14531,4615850.65034724
Order_No_11103,6215335.483542349
Order_No_14101,4159085.613981856
Order_No_7429,4539588.825432486
Order_No_1978,5238262.549794327
Order_No_21901,4396756.791359169
Order_No_3037,4244640.715069209
Order_No_17794,7031042.203438544
Order_No_25149,5570900.01735384
Order_No_20275,5171114.159572758
Order_No_20142,5432368.491883599
Order_No_16665,4690885.93770527
Order_No_22523,3505044.422648252
Order_No_24986,6251002.271491682
Order_No_22764,4327835.129388125
Order_No_5135,4812816.443314328
Order_No_27585,5319250.8670601295
Order_No_15569,6768925.251733623
Order_No_14577,6048515.035698779
Order_No_17128,5280827.3194535505
Order_No_7265,5453694.001677408
Order_No_9119,4097512.692710478
Order_No_18550,5928878.977918111
Order_No_28075,3737361.4185555186
Order_No_7044,7037618.088690513
Order_No_9788,5534028.688624713
Order_No_14555,6108387.842801582
Order_No_1511,4078627.53281905
Order_No_25115,6422349.492603623
Order_No_20925,5668886.257712027
Order_No_13634,4653958.328902495
Order_No_1750,5304597.475990118
Order_No_15994,4171119.89933636
Order_No_22501,5653258.836053044
Order_No_28063,5869135.128313442
Order_No_14957,6508232.064649403
Order_No_16696,5616620.50611014
Order_No_20198,4176572.473762659
Order_No_25674,4350337.49331315
Order_No_9030,5388127.071715254
Order_No_1482,3968096.6109978966
Order_No_22368,6119094.347700619
Order_No_14606,3890262.8262298973
Order_No_6673,3738932.6566078835
Order_No_104,3432673.0243646787
Order_No_9611,5000327.062587922
Order_No_7551,7413797.144278149
Order_No_454,4629737.740729409
Order_No_16486,4578599.869758694
Order_No_4788,6248451.817646867
Order_No_24772,4459071.347423154
Order_No_3239,6574534.524358867
Order_No_20180,5011082.35201146
Order_No_25233,5006536.999470741
Order_No_27293,6126636.297518287
Order_No_9129,4270369.6889292905
Order_No_17101,6089170.114271979
Order_No_19497,4000000.1732910173
Order_No_8366,3375993.762041515
Order_No_3724,5690609.972064754
Order_No_3261,3793403.316639821
Order_No_15913,3732470.1575934114
Order_No_20938,3736750.446684445
Order_No_25892,7871577.273544232
Order_No_7267,6667091.419224921
Order_No_8826,4113801.427581061
Order_No_12877,5075490.895780274
Order_No_7757,3874258.3871617755
Order_No_2578,6439106.230396575
Order_No_8207,3561776.9911024035
Order_No_10871,3219065.716985108
Order_No_24478,5565794.123063977
Order_No_10233,4658372.841521962
Order_No_6474,5373866.136305776
Order_No_24225,3506729.178951217
Order_No_1123,4808090.815037065
Order_No_6869,3847975.7166702333
Order_No_15681,5961205.9754109485
Order_No_16384,5170593.276219056
Order_No_27124,4675515.429774974
Order_No_1055,3987008.3585396027
Order_No_298,3300236.6091940594
Order_No_16584,4732766.514385799
Order_No_10846,3999704.3810714665
Order_No_21161,6162156.827041557
Order_No_1331,5928883.946927211
Order_No_18161,6521400.349500893
Order_No_16912,5420013.26321915
Order_No_1480,3901733.411609309
Order_No_15653,5771152.408736322
Order_No_10980,4039630.847588077
Order_No_19486,3387048.4028152637
Order_No_4609,4835955.985681549
Order_No_23595,3710777.523987118
Order_No_16401,4005129.8190195127
Order_No_1316,4094262.278931544
Order_No_21758,5690580.799810329
Order_No_21173,4487795.905141986
Order_No_2671,5176674.5128015485
Order_No_19265,6392198.290419545
Order_No_14658,5766028.8283697525
Order_No_20229,5343692.216244625
Order_No_4204,3680025.4815309066
Order_No_14479,5295906.993170861
Order_No_21767,4310438.359934046
Order_No_4331,5580118.869356272
Order_No_447,5119950.848246453
Order_No_11176,7062111.481650481
Order_No_25432,5719276.087211413
Order_No_28222,6509282.922953763
Order_No_24296,4171619.6493869675
Order_No_74,5165445.15754541
Order_No_19143,5584300.380549482
Order_No_7787,3997576.2047919305
Order_No_6345,4509980.881857232
Order_No_4378,6575414.783301068
Order_No_25738,3203742.6346809906
Order_No_15535,3625182.50159302
Order_No_9637,4971935.789977791
Order_No_18420,4327461.201140648
Order_No_8977,5094784.192289896
Order_No_3979,5970232.342392641
Order_No_20708,5700415.485692746
Order_No_12461,5141828.364610416
Order_No_4545,6364021.462318208
Order_No_3249,3954254.094859059
Order_No_1919,4236401.997389899
Order_No_23113,6108516.33663058
Order_No_19490,5419083.54010435
Order_No_1823,4692509.724960317
Order_No_9237,3842658.5903255134
Order_No_12929,6397821.020829284
Order_No_5415,3653826.636571739
Order_No_16094,5114271.818041893
Order_No_18145,4542862.675564285
Order_No_3002,3795674.692185187
Order_No_7805,4046645.7751362533
Order_No_10297,4508663.768548228
Order_No_11000,4516780.062742147
Order_No_4452,5699462.9116369495
Order_No_19283,6077653.662706455
Order_No_8861,3953507.2209023987
Order_No_27197,6133512.355721041
Order_No_6309,5822940.864434779
Order_No_19383,3411119.910685696
Order_No_24625,3703094.4736486403
Order_No_4712,6360966.169797886
Order_No_20483,5430196.910731959
Order_No_24340,4638623.581254053
Order_No_15218,5927636.552560974
Order_No_18878,4907294.96124005
Order_No_13430,6151754.717581417
Order_No_4376,3800648.990241728
Order_No_3787,5769325.353214435
Order_No_23240,5986973.975554629
Order_No_17241,5179408.026609685
Order_No_2451,3714374.546907643
Order_No_5587,4773382.468726038
Order_No_7307,5086047.746546598
Order_No_14206,4131806.1473731026
Order_No_22907,5011769.082098176
Order_No_15744,5184117.4277701685
Order_No_15268,3684299.5104355374
Order_No_9544,5913608.50785897
Order_No_2024,6168679.009643687
Order_No_2007,3784866.100880195
Order_No_9855,5877876.602092331
Order_No_20323,5140293.385937395
Order_No_11679,5736483.5697641885
Order_No_4881,5252484.458348936
Order_No_10400,4664786.736544512
Order_No_19214,4569124.08640871
Order_No_3087,4377818.824584653
Order_No_3143,6250664.355481524
Order_No_8726,5053598.080818904
Order_No_9843,3623996.513127782
Order_No_3908,4017720.094164151
Order_No_22652,3961915.6612541517
Order_No_27141,4613568.202782553
Order_No_7856,5379295.082122399
Order_No_22404,5154321.2052630205
Order_No_26906,6014890.276280804
Order_No_21571,3546329.339036482
Order_No_21606,4953058.279824332
Order_No_6383,4149767.170768234
Order_No_3603,4651771.390339252
Order_No_2081,3837319.1464961735
Order_No_17925,5251437.814071998
Order_No_8080,4383553.417572506
Order_No_23431,4389141.854000814
Order_No_5980,7186974.460382993
Order_No_21064,3654405.1663416657
Order_No_11565,3722860.566369573
Order_No_8157,4973470.813379256
Order_No_302,3898847.459770114
Order_No_3819,5606785.752796995
Order_No_26419,5798781.661811838
Order_No_26048,6392917.666684378
Order_No_7055,4601044.281681399
Order_No_10077,7218475.433850638
Order_No_11694,4284221.095208873
Order_No_21450,5066487.884248292
Order_No_18197,4336265.726000896
Order_No_19376,5823598.800075619
Order_No_3842,4618843.400568212
Order_No_18753,5942831.528892867
Order_No_14330,5263659.501614061
Order_No_5088,4058272.2708251625
Order_No_9023,5507524.418057474
Order_No_12663,5717223.487486086
Order_No_740,7604725.993176402
Order_No_21626,6169084.894273796
Order_No_20011,5807848.768393686
Order_No_1270,5218858.212568878
Order_No_5015,5733281.538949648
Order_No_21558,3932337.242868004
Order_No_10053,3096404.5682420842
Order_No_26407,5368889.57067605
Order_No_3665,5903557.311834244
Order_No_20909,4227082.961913784
Order_No_13233,5054605.756605102
Order_No_7234,3911311.509800421
Order_No_11909,4261710.45487648
Order_No_27488,4046422.264046721
Order_No_2594,5897709.295882415
Order_No_13750,3432598.191371323
Order_No_25948,5277158.559208336
Order_No_24341,4615324.686143716
Order_No_14494,4524290.003457072
Order_No_19201,4239102.135598021
Order_No_17069,4924399.627784923
Order_No_6177,3709728.532008883
Order_No_22983,4158316.0145758432
Order_No_26236,4795414.876432492
Order_No_20534,4196748.689470089
Order_No_10687,4584160.961489859
Order_No_11395,5266252.203801892
Order_No_17134,5258946.85920315
Order_No_685,4026926.389239838
Order_No_27898,6199579.951149607
Order_No_12020,3459479.051750976
Order_No_27466,5962077.195738866
Order_No_28169,5632090.491857165
Order_No_18690,4808225.559051788
Order_No_1496,5767446.271042368
Order_No_21755,5201092.635242656
Order_No_3243,4401723.994549043
Order_No_25171,5029806.211848335
Order_No_16543,4777301.096797197
Order_No_17237,3862851.0369051867
Order_No_26134,4640545.195423858
Order_No_23531,4181104.401861789
Order_No_3114,5529860.8182021715
Order_No_23070,5492055.104109696
Order_No_11341,3338156.0644009016
Order_No_17070,5222909.372299758
Order_No_18804,4054002.73383549
Order_No_28206,6089725.6890806
Order_No_17465,6236379.44388198
Order_No_11869,4529393.903336996
Order_No_21636,3529855.094603696
Order_No_20948,5472062.458198106
Order_No_17263,4724647.20165733
Order_No_13693,3826458.6196590047
Order_No_27369,4805477.576268964
Order_No_14356,5535320.545464106
Order_No_660,6600708.394228224
Order_No_21020,5143967.366484123
Order_No_25975,4702422.046683393
Order_No_3682,5646089.9925172115
Order_No_25445,3862881.314617479
Order_No_20602,6222289.269539367
Order_No_28000,3572279.1887472016
Order_No_6527,4424296.747561819
Order_No_11737,5103574.218472077
Order_No_3729,4622377.737906943
Order_No_19748,4424131.595334491
Order_No_16210,6363288.978612741
Order_No_27523,6321284.867818459
Order_No_17852,4240218.173051078
Order_No_28246,6126058.20535116
Order_No_20240,4199350.067869883
Order_No_14306,3485710.400431766
Order_No_20605,5301488.42135944
Order_No_26798,5048300.998266569
Order_No_1097,4348471.214798496
Order_No_1935,5881135.901678192
Order_No_20304,7696784.793078323
Order_No_4343,4506014.869001362
Order_No_22933,5009953.236739431
Order_No_13702,4502923.661679183
Order_No_14717,3690775.595107433
Order_No_2403,3682850.743552583
Order_No_4114,4220585.606733743
Order_No_12911,6055147.097057581
Order_No_2367,5923882.317599083
Order_No_21797,4694836.539656705
Order_No_13905,5124753.022557691
Order_No_20493,5771497.369990497
Order_No_13066,5592333.989802601
Order_No_15929,3191497.2513755085
Order_No_3452,5451902.516248935
Order_No_11436,4845692.936300278
Order_No_27436,4791209.445911545
Order_No_3180,5471446.797189756
Order_No_6518,5279178.617750067
Order_No_27622,3986324.074047358
Order_No_10873,3656298.8849047814
Order_No_3592,6214823.462212529
Order_No_12868,4713069.134659453
Order_No_15027,4478224.423586153
Order_No_25714,4015613.450365061
Order_No_18836,5558602.739572967
Order_No_26333,3381919.4727052664
Order_No_26584,4782272.530658919
Order_No_7493,4546881.083579304
Order_No_11492,5876388.141568173
Order_No_25724,6244881.738676227
Order_No_20540,4395337.717560555
Order_No_1492,4641284.087893654
Order_No_12563,3976380.193676635
Order_No_18079,7139625.618243218
Order_No_16038,5603302.884090335
Order_No_25840,4418445.966075609
Order_No_1060,5771930.63616156
Order_No_4179,4232306.746444981
Order_No_26582,7239169.140092192
Order_No_382,4799694.067804336
Order_No_10707,4153208.624136549
Order_No_23492,5788353.005915459
Order_No_15046,3871024.267594947
Order_No_22045,5935154.927525873
Order_No_25000,4849977.138151767
Order_No_26066,5942119.716645621
Order_No_2853,4814165.3683352815
Order_No_4754,5969804.497421036
Order_No_21029,5119924.217306422
Order_No_4007,5752249.98456338
Order_No_26663,4313697.1312357625
Order_No_3867,4437903.11035472
Order_No_23010,3701908.300541046
Order_No_21354,4628173.423617597
Order_No_10470,3978048.5355103835
Order_No_20317,4162867.2418156676
Order_No_27842,3987367.4935769564
Order_No_5984,5956684.868352041
Order_No_19247,5705798.538824568
Order_No_11351,4711848.437243316
Order_No_18097,3616803.141991209
Order_No_14012,3782843.2919798642
Order_No_27549,4881291.140729087
Order_No_15530,4758121.062744355
Order_No_13522,4842926.491208005
Order_No_6115,4646173.621343017
Order_No_18443,6414905.769102013
Order_No_12547,7163073.441089606
Order_No_3534,5767968.000621301
Order_No_17821,4701765.621153865
Order_No_25744,5825180.600785865
Order_No_16069,4658269.585273692
Order_No_13443,3907073.449868262
Order_No_2755,4053254.1634147456
Order_No_20077,6058582.129548009
Order_No_1670,5962791.191542532
Order_No_14086,5736644.613364769
Order_No_12347,4670152.296704071
Order_No_9805,4727542.079008197
Order_No_24598,4877685.216319003
Order_No_23283,6175480.407792302
Order_No_3639,5497035.833356677
Order_No_14428,4479079.860601355
Order_No_9680,5514455.229898915
Order_No_15554,6052866.024181373
Order_No_21294,5680162.837501151
Order_No_26464,5152638.299280672
Order_No_24632,5456208.455165756
Order_No_27845,5569659.629583869
Order_No_19309,3752950.040661929
Order_No_12724,5292385.694138584
Order_No_8108,5571261.797144228
Order_No_6598,5786487.931046946
Order_No_5777,5930878.157606067
Order_No_19229,4614242.176320906
Order_No_14505,5692521.787512181
Order_No_23567,5243905.366302681
Order_No_25219,4090633.148097197
Order_No_24087,4702949.726580594
Order_No_26551,4294212.378930872
Order_No_7232,4811816.399456297
Order_No_19728,5973294.521235193
Order_No_10024,5523427.361860187
Order_No_10496,4528808.163759748
Order_No_7302,5341296.330207025
Order_No_19693,6290051.547913856
Order_No_25414,4462374.404956203
Order_No_24410,5738605.241484041
Order_No_16953,6380257.126471535
Order_No_6837,5045917.991241199
Order_No_24933,3598194.3272990654
Order_No_26198,4376689.16479982
Order_No_21628,5393509.706642091
Order_No_11718,4981609.5030542575
Order_No_18468,4574681.798823803
Order_No_1872,5539909.887163641
Order_No_23149,4208015.296499892
Order_No_19370,3007930.1709842784
Order_No_13807,5182033.248898949
Order_No_4883,6002296.021649816
Order_No_7867,3474060.715836431
Order_No_8296,5864905.6494568335
Order_No_6373,4616474.7070162445
Order_No_9999,5656982.764583324
Order_No_13445,4416181.410609519
Order_No_21546,4592883.030737064
Order_No_5680,4953938.311078946
Order_No_11518,5586740.131148979
Order_No_9297,4948885.404168957
Order_No_24696,5755546.299732924
Order_No_18340,4705244.312874882
Order_No_5113,3679793.153364399
Order_No_23256,4381730.033269913
Order_No_19652,5348925.583015083
